sigmaout,method,rep,rep_pred,beta,beta_rel,error_rel,error
1,TB,9,49.5,0.0,0.0,2.6886643895789257,1.6125280949828829
1,TB,10,49.5,0.0,0.0,1.9349864786344306,1.756999100799676
1,TB,11,49.5,0.0,0.0,2.2699372403843507,1.7641009936128709
1,TB,12,49.5,0.0,0.0,0.7261812152815672,1.6194715446346155
1,TB,13,49.5,0.0,0.0,2.041769050612527,1.9757195770991778
1,TB,14,49.5,0.0,0.0,1.681691034655053,2.0214210098029857
1,TB,15,49.5,0.0,0.0,1.0488313424105744,2.03775847343488
1,TB,16,49.5,0.0,0.0,1.6366179630996631,1.2859146096514362
1,TB,17,49.5,0.0,0.0,0.8792887201283477,1.4954412582506322
1,TB,18,49.5,0.0,0.0,2.0887859624776057,2.2077256637074094
1,TB,19,49.5,0.0,0.0,2.355226877681938,1.6600492079281088
1,TB,20,49.5,0.0,0.0,11.696877729797047,2.1270556808845695
1,TB,21,49.5,0.0,0.0,2.4123317115694882,1.6900460142448759
1,TB,22,49.5,0.0,0.0,4.1823549581974016,1.8986699339602
1,TB,23,49.5,0.0,0.0,0.5274731584483978,1.487974044166654
1,TB,24,49.5,0.0,0.0,3.03435630463014,1.7288768146189823
1,TB,25,49.5,0.0,0.0,2.916610635656534,1.6963789132004234
1,TB,26,49.5,0.0,0.0,1.3679451043229627,1.4814318999180487
1,TB,27,49.5,0.0,0.0,1.5558677025527303,2.0097151877086272
1,TB,28,49.5,0.0,0.0,1.2275459685296857,1.2621911647525184
1,TB,29,49.5,0.0,0.0,1.8469008604577655,1.826289192103052
1,TB,30,49.5,0.0,0.0,2.5567890279034544,1.8249455548831317
1,TB,31,49.5,0.0,0.0,1.6359186275321544,1.9784926659217295
1,TB,32,49.5,0.0,0.0,3.0546392049455897,1.892686135087579
1,TB,33,49.5,0.0,0.0,5.66674050040637,1.470353584254322
1,TB,34,49.5,0.0,0.0,0.42593094651305646,1.2417738379733425
1,TB,35,49.5,0.0,0.0,3.964789292158127,2.9000355732699092
1,TB,36,49.5,0.0,0.0,2.4344715663417626,1.598109808518334
1,TB,37,49.5,0.0,0.0,3.2073261146992986,1.862578399061562
1,TB,38,49.5,0.0,0.0,4.581947887473481,1.4954293237693272
1,TB,39,49.5,0.0,0.0,1.2471219459459995,1.5048276568980323
1,TB,40,49.5,0.0,0.0,0.9440190102987781,2.1570840322622002
1,TB,41,49.5,0.0,0.0,2.0161388514351617,1.4177553286514544
1,TB,42,49.5,0.0,0.0,1.7006553723118294,1.5057768205449782
1,TB,43,49.5,0.0,0.0,1.1732018413738696,1.5512900774669156
1,TB,44,49.5,0.0,0.0,2.183763773984974,1.622765648842729
1,TB,45,49.5,0.0,0.0,1.6341534631059174,1.6586296113286338
1,TB,46,49.5,0.0,0.0,1.0512226313416262,1.5359722502697934
1,TB,47,49.5,0.0,0.0,1.1511854366548235,2.5830874061637523
1,TB,48,49.5,0.0,0.0,0.906293471517951,2.221735496188019
1,TB,49,49.5,0.0,0.0,2.1063446882611814,1.454445012976918
1,TB,50,49.5,0.0,0.0,0.461553204690381,1.5413227276480095
1,TB,51,49.5,0.0,0.0,1.176812104522343,2.014319207632043
1,TB,52,49.5,0.0,0.0,2.0411886559010552,1.8983150066776122
1,TB,53,49.5,0.0,0.0,9.711324358402544,1.8997168345776634
1,TB,54,49.5,0.0,0.0,0.24531963125271347,1.3690874493195224
1,TB,55,49.5,0.0,0.0,1.1860404772631912,1.8243739370577645
1,TB,56,49.5,0.0,0.0,0.8733890654170463,1.7716639164049568
1,TB,57,49.5,0.0,0.0,10.426352039292286,1.88340159907239
1,TB,58,49.5,0.0,0.0,1.931468995111218,1.494850515503469
1,TB,59,49.5,0.0,0.0,1.6983080609187693,1.4886483340463674
1,TB,60,49.5,0.0,0.0,1.1112630068841134,2.329294862166499
1,TB,61,49.5,0.0,0.0,0.7911883060319576,1.8148313494513737
1,TB,62,49.5,0.0,0.0,2.2092697056119963,1.2792810037524465
1,TB,63,49.5,0.0,0.0,1.145032288664162,1.8614218179010065
1,TB,64,49.5,0.0,0.0,3.8752692109646047,1.6730375422716388
1,TB,65,49.5,0.0,0.0,1.2805405024616219,1.5952329473944222
1,TB,66,49.5,0.0,0.0,0.6995223698324848,1.0491811810378107
1,TB,67,49.5,0.0,0.0,1.9684130948968066,2.091879327797162
1,TB,68,49.5,0.0,0.0,1.4185314646708083,2.1147370111586024
1,TB,69,49.5,0.0,0.0,2.6065736128382277,1.7591849544140397
1,TB,70,49.5,0.0,0.0,7.406110415925567,2.030597701695063
1,TB,71,49.5,0.0,0.0,1.3738946278084092,1.6305826632902538
1,TB,72,49.5,0.0,0.0,1.5060606401956214,1.0182398670512633
1,TB,73,49.5,0.0,0.0,1.5403363321335928,1.280373704155857
1,TB,74,49.5,0.0,0.0,1.9729283207224437,1.3796052859791588
1,TB,75,49.5,0.0,0.0,1.448064220181327,2.2770836102907976
1,TB,76,49.5,0.0,0.0,1.6168887307801492,1.9574837711269892
1,TB,77,49.5,0.0,0.0,1.7109970603992293,1.535402674447229
1,TB,78,49.5,0.0,0.0,2.0465112292139254,1.5764976500221841
1,TB,79,49.5,0.0,0.0,1.680213864931504,2.476226735296707
1,TB,80,49.5,0.0,0.0,1.3243157254125808,2.4111020623260573
1,TB,81,49.5,0.0,0.0,1.8851074069715332,2.605930921923853
1,TB,82,49.5,0.0,0.0,1.415306239852549,1.3170529773251265
1,TB,83,49.5,0.0,0.0,1.5854630006564967,1.4118896032461434
1,TB,84,49.5,0.0,0.0,1.4212511437969806,1.6388238251258547
1,TB,85,49.5,0.0,0.0,1.566814796514371,1.2916049327113093
1,TB,86,49.5,0.0,0.0,1.0971957449042247,1.7198761689376567
1,TB,87,49.5,0.0,0.0,1.3362291721572692,2.1645023860525274
1,TB,88,49.5,0.0,0.0,2.138313724570923,1.9243582948882219
1,TB,89,49.5,0.0,0.0,3.321259731262955,1.7472762518072227
1,TB,90,49.5,0.0,0.0,1.3150666800759634,2.2390499741797236
1,TB,91,49.5,0.0,0.0,2.291462788844516,2.2456305860939407
1,TB,92,49.5,0.0,0.0,1.4869066198506147,1.3813403373393003
1,TB,93,49.5,0.0,0.0,1.344654723745217,1.4562801569014474
1,TB,94,49.5,0.0,0.0,1.5610468184429265,1.6006360177784729
1,TB,95,49.5,0.0,0.0,0.7663418700362864,1.5068054729662002
1,TB,96,49.5,0.0,0.0,1.6110742699643772,2.136470534028803
1,TB,97,49.5,0.0,0.0,2.1103355509697255,1.4375868504964218
1,TB,98,49.5,0.0,0.0,1.2250874596451622,2.29442512432706
1,TB,99,49.5,0.0,0.0,5.2188589768163975,1.5988993519678771
5,CIV,0,49.5,0.0009408937605851234,0.036495918700483854,0.14975013590371797,1.6878158516537174
5,CIV,1,49.5,0.002476963733007514,0.06201804294774065,0.19333330767365925,1.4207360253353374
5,CIV,2,49.5,0.002397136728228296,0.0958390237600145,0.5840532777234805,1.7402037308642402
5,CIV,3,49.5,0.00014492270021506165,0.03729480757433375,0.14848936373894,1.5164909817207763
5,CIV,4,49.5,0.0007304784747743638,0.030480138919167607,0.11110118809774193,1.611718969893536
5,CIV,5,49.5,0.0001979035006535227,0.06206904307723347,0.8497971773304315,1.6918048920611828
5,CIV,6,49.5,0.0014334671404076587,0.06723856907657622,0.9433315802330006,2.3332879578173094
5,CIV,7,49.5,1.5202928341605074e-07,0.002552613302095463,1.0565894517234102,2.2363797898007833
5,CIV,8,49.5,0.009345748074017283,0.14431028289977677,0.3733575297442774,2.6687229172883224
5,CIV,9,49.5,0.010065137822489283,0.7658485157170192,2.779579265531131,3.9344224176200058
5,CIV,10,49.5,0.00018975762345352845,0.02702334683061956,0.39398485072648076,1.7163682343765387
5,CIV,11,49.5,0.002752403655668458,0.06677076884400984,0.221253412898403,2.4484760701779713
5,CIV,12,49.5,0.024221287479604527,0.19896982725438087,0.19323777398895584,4.354574684704839
5,CIV,13,49.5,0.0011545492395491053,0.04324917262783624,0.19763113899515172,1.853173840713016
5,CIV,14,49.5,0.0002748398953367273,0.1583424044960624,0.9929537178126846,1.9283151109047623
5,CIV,15,49.5,0.001762239054003511,0.052965572432553294,0.1374505154991426,1.682437653405671
5,CIV,16,49.5,0.0013595797288047592,0.16260450056336603,2.772603559798021,1.760495271505936
5,CIV,17,49.5,5.812249876056468e-05,0.009507985836675215,0.15329190275452445,1.3109452415698364
5,CIV,18,49.5,0.00019864268368364755,0.1208280014817874,1.5750292219174695,1.95851407641696
5,CIV,19,49.5,0.003211884883639576,0.1972892998807612,1.3957765679154834,1.7366746566090925
5,CIV,20,49.5,0.031574382786487415,0.2277334975043618,0.2161327909066255,8.066751035573091
5,CIV,21,49.5,0.004059161000381766,0.26272831505935396,2.2228069055465833,2.1054457086852496
5,CIV,22,49.5,0.0014234037448511688,0.05420068167287111,0.15412468956041353,1.488627042642566
5,CIV,23,49.5,4.3460951912904045e-05,0.01937100943943859,0.4249597371680425,1.3609707622927523
5,CIV,24,49.5,0.004104444783215918,0.07811834115801522,0.14612745768862367,1.8014418717813294
5,CIV,25,49.5,1.26617653846205e-05,0.006260753582520696,0.4505468044660685,1.5570909530320083
5,CIV,26,49.5,0.0005080614402014198,0.03180269206039947,0.15029724667571615,1.633396088392149
5,CIV,27,49.5,0.0010935865306209514,0.04153845566981044,0.11730465453043223,2.1092506112955665
5,CIV,28,49.5,0.00012759774198100189,0.09329063284770986,1.0227328772960627,1.248399204964454
5,CIV,29,49.5,7.487321391433537e-05,0.0202296470774907,0.20785907989530145,1.673695507318941
5,CIV,30,49.5,0.0027920087542545233,0.0740583612175568,0.12616059585061293,1.4384546911750293
5,CIV,31,49.5,0.006558237806504674,0.18266752635670766,1.5707695218825766,2.5020095893897727
5,CIV,32,49.5,0.0008949334598834343,0.06598448575941977,2.51708887445903,2.004132425045375
5,CIV,33,49.5,1.7215491336975795e-05,0.010886573351442816,0.9695171741270627,1.7152868496805367
5,CIV,34,49.5,0.003615747669558962,0.10239809708514241,0.23246354652661486,5.230897656198443
5,CIV,35,49.5,0.0019371358087692716,0.16237761351360283,1.7978941700052709,2.9616376129484516
5,CIV,36,49.5,8.55488255711067e-06,0.01135402874783811,0.8976837983303396,1.430097831861453
5,CIV,37,49.5,0.0033575279075028115,0.06654343556882458,0.09198606450327695,1.753577874403824
5,CIV,38,49.5,0.0003018176350544457,0.021858433937559422,0.16154397609890914,1.5719555178195315
5,CIV,39,49.5,0.00019132460800593885,0.032028586490806484,0.3241471144589285,1.3635087963834516
5,CIV,40,49.5,0.00926645022379255,0.14433959507687172,0.4406790556794001,2.6891900399062103
5,CIV,41,49.5,2.6192224031911456e-06,0.004575782794628745,1.475452728590897,1.505054975914323
5,CIV,42,49.5,0.02158665430265941,0.5444223998808948,0.7787249599580439,3.3118441930397755
5,CIV,43,49.5,0.021628925722257997,1.0107197554173453,1.206603663432341,3.8236420137262477
5,CIV,44,49.5,0.02372808892750901,0.8074564600434251,4.396719492582734,9.259329916385159
5,CIV,45,49.5,0.0006403745269021635,0.05313175154397707,0.12117621349705303,1.1672628860127785
5,CIV,46,49.5,0.0008018577232998832,0.04065197666685247,0.06605306574104018,1.8255428137363845
5,CIV,47,49.5,0.0038689364885590312,0.1827557845799145,0.25914777250269866,3.3088548171058587
5,CIV,48,49.5,0.0006216758653267853,0.036368150540262704,0.5072588769106959,1.9564752416784839
5,CIV,49,49.5,0.00039344349484373776,0.026734361133740312,0.1622048372997402,1.3770404334147446
5,CIV,50,49.5,0.0003274997167815016,0.020608471669197957,0.05417958224864381,1.6239198813654585
5,CIV,51,49.5,0.005238881224401895,0.24137557064737722,0.23727811595161294,7.518278459129412
5,CIV,52,49.5,0.04589948178384577,0.4934755305589458,0.5611094892618188,7.389675634214188
5,CIV,53,49.5,0.004574357930004688,0.1628029843440529,0.2908453575152573,2.5254931310829956
5,CIV,54,49.5,0.2535016671300468,0.7054790731615561,6.891005228334728,124.97566150273005
5,CIV,55,49.5,0.00028503429094216715,0.02839143592912566,0.4699782481656598,1.692327145719436
5,CIV,56,49.5,0.000809907361256695,0.16081249108524542,0.5592743212033662,2.473461179999208
5,CIV,57,49.5,0.001836974052914086,0.07575962664710979,0.3442571904077243,1.7119277219253877
5,CIV,58,49.5,0.00011818957306247516,0.020210629918408555,0.49097480905779123,1.562520456407933
5,CIV,59,49.5,0.0005223710400095994,0.049671733798360915,0.211924888125853,1.7739037846183874
5,CIV,60,49.5,0.0015278525216624813,0.04372391539616321,0.1550235423810352,2.7678560956205325
5,CIV,61,49.5,0.0002900609376990378,0.03683244316790702,0.6068286793153346,1.6492776015876405
5,CIV,62,49.5,2.9208131046139e-05,0.007853535630417342,1.3170761008563037,1.8269218049780698
5,CIV,63,49.5,0.014088823678242948,0.18382820638533215,0.6091179005204206,3.5320380190246827
5,CIV,64,49.5,0.0006795893426988805,0.11134824406390452,6.187853464616134,1.7836770966926812
5,CIV,65,49.5,0.012827471102187469,0.2062357107835953,0.5242748586351474,2.5251652087089975
5,CIV,66,49.5,0.02322417738665741,1.2184107315253327,2.9504451484076784,2.383157462709422
5,CIV,67,49.5,0.004542057316687201,0.1914290977172836,2.1654008663769297,2.594835396519595
5,CIV,68,49.5,0.0010770703218435664,0.0620545748338588,0.8030815366742992,2.15935440775119
5,CIV,69,49.5,0.002899763141842412,0.15205502924912512,0.7706814718621661,1.3882439298648956
5,CIV,70,49.5,4.3038700188654436e-05,0.01885121597589584,3.1436800424526985,2.0795644910483033
5,CIV,71,49.5,0.00037487595344318746,0.0333780899357683,0.8788147966222254,1.4336684741669865
5,CIV,72,49.5,0.003907952439785789,0.20979431468355897,0.906781524128221,1.5796795102997825
5,CIV,73,49.5,2.0025815679167326e-06,0.00171618651018763,0.1781105961771281,1.3294158209206528
5,CIV,74,49.5,6.693123157972722e-05,0.03735406175724853,0.6931118938320643,1.2660344045108092
5,CIV,75,49.5,0.002220847822151083,0.07409839369707939,0.2632614923558327,1.9254351231860445
5,CIV,76,49.5,3.091054837676805e-05,0.014055165521144754,0.077290766456038,2.3762870042401825
5,CIV,77,49.5,0.009728049079791275,0.1727986679878911,0.20946670415395116,3.189518198753857
5,CIV,78,49.5,0.0007437217240860791,0.09153345041586539,1.3300904650877214,1.7790485977588295
5,CIV,79,49.5,0.0002795997661247248,0.03370043131704616,0.2441132647430571,2.11213813341107
5,CIV,80,49.5,0.0007172253454473051,0.0507024897915069,0.12626212144486315,2.483263284264952
5,CIV,81,49.5,2.724426886676393e-08,0.0002985437030177846,0.18875129544645008,1.9283318053686458
5,CIV,82,49.5,0.0023241016103501405,0.054107982726246354,0.09583959216888811,1.8967935873713824
5,CIV,83,49.5,0.00012759507746843,0.0147145534616451,0.1359559497958812,1.3928892344259816
5,CIV,84,49.5,1.019436136708944e-05,0.009448797423004085,0.5454875173038095,1.4882295562336485
5,CIV,85,49.5,0.016218598712140847,0.15782033055165495,0.2364010660215043,3.4322380592958037
5,CIV,86,49.5,0.0013223930452740376,0.05065055889360643,0.17645076667576545,1.8822775545614843
5,CIV,87,49.5,0.008970951616853871,0.2428784158681819,0.6151081349883779,3.606232754538973
5,CIV,88,49.5,0.010001919267170358,0.12819109978229282,0.47110277974660586,2.483014461432307
5,CIV,89,49.5,0.0012686499614270217,0.05315448309715126,0.30362802557560564,1.8808065985266131
5,CIV,90,49.5,0.05010843580443604,0.7302591476715092,1.33574257494523,4.039715933724988
5,CIV,91,49.5,0.014044137363604665,0.3429561804908282,0.853871074450113,3.0229361638551375
5,CIV,92,49.5,0.0022909654219361386,0.06230767664988671,0.14962645413990022,1.378197110546666
5,CIV,93,49.5,0.0009429738886927159,0.07233597537606765,0.5110889266827584,1.6322200877456554
5,CIV,94,49.5,6.8999072329751e-05,0.023698124599007605,1.6281357044930826,1.3702645108633624
5,CIV,95,49.5,0.0004917360999655714,0.04316461280019501,0.4902144226089831,1.4515459252006553
5,CIV,96,49.5,0.005807508261092007,0.22212771086652885,1.0689667931741549,2.008159898382409
5,CIV,97,49.5,0.000599650398802317,0.02957566921117932,0.15187346100480184,1.7523329033088748
5,CIV,98,49.5,0.0007892966402338406,0.08421746028136808,0.5487763978754708,1.9416332976454682
5,CIV,99,49.5,0.0001484627669359995,0.02459941039885056,0.20445453155564766,1.4641629808363705
5,NIV,0,49.5,9.141765571798709e-05,0.011375985931439568,0.14336551599637093,1.5826558873385816
5,NIV,1,49.5,3.40834770011482e-05,0.007274952797876194,0.18767015763933362,1.2252118975659174
5,NIV,2,49.5,0.001540083060432079,0.0768188940151508,0.5660671008875723,1.6844785939570452
5,NIV,3,49.5,0.00013389319490204478,0.03584754465381654,0.14867377369176912,1.5128480014277867
5,NIV,4,49.5,0.0007348193191076682,0.030570568386610007,0.11111327645794647,1.6123805530856514
5,NIV,5,49.5,0.0009464175105234501,0.1357343273865155,0.806914118963443,1.7669204567024699
5,NIV,6,49.5,0.0012228660468047387,0.06210320804363945,0.9264694545857262,2.305309123808776
5,NIV,7,49.5,5.18453941708898e-06,0.014906527794086457,1.0560308212118394,2.240971904823838
5,NIV,8,49.5,0.0026122550219259445,0.0762953429423157,0.3919270251686314,2.244570081453792
5,NIV,9,49.5,0.0053331892713185105,0.5574764301552043,2.1635160468623167,2.9304735119898244
5,NIV,10,49.5,2.2378829507308902e-05,0.009280218522961,0.4014409486134191,1.6836373916001035
5,NIV,11,49.5,0.002996197421669126,0.06966514205220775,0.22300015412761928,2.479796203508283
5,NIV,12,49.5,0.008315613323565207,0.11658314153281721,0.13837739035549118,2.45254937901408
5,NIV,13,49.5,0.0009707464120896041,0.039657421287829606,0.19756955960175687,1.8420228525016829
5,NIV,14,49.5,0.7983367885658503,8.53395639957564,13.08985384597956,531.8550182843072
5,NIV,15,49.5,0.0006014896060244456,0.030943919527989878,0.14228437441621047,1.6556471176853638
5,NIV,16,49.5,0.004610464020114387,0.2994349846862109,2.249851116149937,1.9634052315549448
5,NIV,17,49.5,0.00011231359726717507,0.013216989846428811,0.15418549083914945,1.3148291035502788
5,NIV,18,49.5,4.021010319506845e-07,0.005436243471162263,1.7354892256194887,1.990718236965902
5,NIV,19,49.5,0.003133003556342528,0.19485160607582275,1.3999622105485132,1.7321972334398046
5,NIV,20,49.5,0.14800584082332513,0.4930590202692363,0.4759515258463665,30.57082831359792
5,NIV,21,49.5,0.00047628829033054097,0.08999610094302962,1.6666003246903283,1.7508624417403458
5,NIV,22,49.5,0.002205591955682485,0.06746884587251092,0.1583496866694999,1.5620912348232987
5,NIV,23,49.5,0.09059021609355103,0.884388900642121,2.41411572715499,10.477901745109424
5,NIV,24,49.5,0.001127071064300755,0.040935627663233574,0.1706909086218801,2.3027286415552113
5,NIV,25,49.5,0.0006109004071605504,0.04348752455430605,0.4826214929463386,1.6294001402817153
5,NIV,26,49.5,0.00040530576758351157,0.028405154676411557,0.1510314043332887,1.6232880931917697
5,NIV,27,49.5,0.00071552304138312,0.03359971407488607,0.11727670851060067,2.0552460009460627
5,NIV,28,49.5,2.348195367187807e-05,0.040020605777620136,1.0240190058300465,1.219434771153885
5,NIV,29,49.5,1.07892596796938e-05,0.007679286868400294,0.20287872632356552,1.6376583619893421
5,NIV,30,49.5,0.002413223870058017,0.06885167594004998,0.12476620389452664,1.4045031062265918
5,NIV,31,49.5,0.00038304893310287246,0.04414635954106669,1.3048610894431611,2.010521165526221
5,NIV,32,49.5,0.00118073601287343,0.07579191290177428,2.4734115316142815,2.057560021533638
5,NIV,33,49.5,0.0001465474198345329,0.03176293166669319,0.8585100377825077,1.7469911618266551
5,NIV,34,49.5,0.4429733735204291,1.1333959061443815,2.2054719024727114,385.60299802603095
5,NIV,35,49.5,0.003322873222886172,0.21266842051298745,1.878240974673579,3.044183475919094
5,NIV,36,49.5,0.00011830616489476261,0.042222763205862775,0.873161640625711,1.4291880230616856
5,NIV,37,49.5,0.0032173788987837674,0.06513981312006416,0.09121580752374601,1.7297231174541343
5,NIV,38,49.5,0.014409703823520132,0.15103384012299936,0.19641825179270472,2.6292984591591604
5,NIV,39,49.5,6.884354078493814e-05,0.01921250333475667,0.3300956071205111,1.3468786520912768
5,NIV,40,49.5,0.004040387558045549,0.09531040095413296,0.40018333271218776,2.299131049783689
5,NIV,41,49.5,0.006373316385585637,0.2257157954403797,1.203011132938248,1.9007304060415355
5,NIV,42,49.5,0.01779346957743214,0.49428068218445165,0.7599861857387771,3.0385056057675
5,NIV,43,49.5,0.10709245572950903,2.249016898350271,3.488593385648071,11.593471276142552
5,NIV,44,49.5,0.025845898412535574,0.84272048175892,4.5308290142047625,9.97099616777266
5,NIV,45,49.5,8.265433296158796e-05,0.019088417346934238,0.11952783529941285,1.040909822027394
5,NIV,46,49.5,0.0067081079793719755,0.11757988517226874,0.11914277069523309,5.3308222984448825
5,NIV,47,49.5,0.00738059927513296,0.25241847871018225,0.2916142880401602,4.423305672494177
5,NIV,48,49.5,5.645095676280007e-05,0.010959099394169645,0.5776514034259543,1.948224319483533
5,NIV,49,49.5,0.0013590879068285436,0.04968810109022,0.16020911937286492,1.4396254326142466
5,NIV,50,49.5,0.000788531823640102,0.031977899540742,0.057142059655483204,1.8710834865941992
5,NIV,51,49.5,0.006685004397131521,0.27266216954412054,0.26649284760961667,9.012354262966555
5,NIV,52,49.5,0.4814553431600934,1.5982316872387963,1.7033252561888927,65.83118224004899
5,NIV,53,49.5,0.00400492166519032,0.15233310791197446,0.29056338033125256,2.461784736037121
5,NIV,54,49.5,0.016291897982267763,0.1788461381273657,1.4279809511078394,9.084746477236589
5,NIV,55,49.5,0.00102468886650079,0.05383129298909106,0.44057093170443107,1.727581626796754
5,NIV,56,49.5,3.5321306854004203e-06,0.010619901487912007,0.6217157589004115,1.7834538934956932
5,NIV,57,49.5,0.0011866960208251225,0.06089141380314958,0.3387810624473654,1.695059547490356
5,NIV,58,49.5,0.00035733687088712216,0.03514221915589982,0.4999455894232137,1.5735280915384227
5,NIV,59,49.5,4.132462384872237e-05,0.013970894978859689,0.22121262055834257,1.7233827463677267
5,NIV,60,49.5,0.0016280459740063838,0.04513481430030141,0.15553952836582247,2.7832412440332788
5,NIV,61,49.5,0.00041470036710683354,0.04404058853458089,0.6141829584371971,1.648689552578899
5,NIV,62,49.5,0.00016351649758286721,0.018582071306794134,1.4126579639438077,1.87741610719774
5,NIV,63,49.5,0.042446117649448833,0.3190757285654423,0.8367941070744359,6.293432192376148
5,NIV,64,49.5,0.005616143422883683,0.3200952193196883,7.303947560355087,2.0878509582273823
5,NIV,65,49.5,0.012507766466827,0.2036494433264432,0.5253914536470455,2.5093675756883296
5,NIV,66,49.5,0.0005602733608707376,0.1892446158670981,1.4041510918042404,1.1182480196211046
5,NIV,67,49.5,0.19732470225698576,1.261747274434291,4.805287564365414,15.358195469160592
5,NIV,68,49.5,0.0055159499676748465,0.14043065900663454,0.9637621072432455,2.4901591829308725
5,NIV,69,49.5,0.00032312487023424024,0.05075802548162459,0.8501538606886825,1.2543293751715237
5,NIV,70,49.5,0.0054295946379235745,0.21173541252390105,1.3627161166409332,2.761651950311255
5,NIV,71,49.5,0.0004212884940717197,0.03538404575289434,0.8735315990967406,1.434525010097671
5,NIV,72,49.5,0.002015533099490399,0.1506655798472667,0.937324694910467,1.4608702709742436
5,NIV,73,49.5,2.2169949164152074e-06,0.0018057254760225252,0.17809253809394116,1.3293564839887517
5,NIV,74,49.5,0.001362561751279861,0.1685394301066132,0.8675625530556066,1.2282502246183278
5,NIV,75,49.5,0.01199478248642092,0.17220493039199242,0.3194421320649839,2.4727345517578563
5,NIV,76,49.5,0.00371178413987814,0.15401888157854715,0.14644630454285987,9.230382566601692
5,NIV,77,49.5,0.02609142943391833,0.282993493393981,0.2740222401730791,5.672213541350017
5,NIV,78,49.5,0.00092510826163615,0.10208710300183109,1.3446454629653743,1.7873225234229813
5,NIV,79,49.5,0.00014841024229512182,0.024552685132948445,0.22631193905208458,2.0580315079982694
5,NIV,80,49.5,0.001430530277722878,0.07160609646351389,0.12893087703798736,2.699861991251556
5,NIV,81,49.5,1.1943756594934253e-07,0.0006250874918394034,0.18877095661878796,1.9256358580629656
5,NIV,82,49.5,0.002287921373697283,0.05368517024234857,0.09543388347862344,1.8877215671441638
5,NIV,83,49.5,6.000576177162336e-05,0.010090823362140067,0.13637776828633968,1.38472903213959
5,NIV,84,49.5,6.522449042530532e-05,0.02390021860746358,0.5565035935970928,1.4920274704011252
5,NIV,85,49.5,0.023768117978988097,0.19105292088319564,0.2651632156050359,4.1634868256185635
5,NIV,86,49.5,0.004419149985449031,0.09259197216332077,0.1922158968073374,2.130997602895608
5,NIV,87,49.5,0.002646950407397294,0.1319296975117473,0.5049063578795758,2.528492974309168
5,NIV,88,49.5,0.015077657949227646,0.15739217773330194,0.5270943223266706,2.9790981371941125
5,NIV,89,49.5,0.0007069508064769946,0.0396792624536629,0.30752895476530384,1.8652209465707699
5,NIV,90,49.5,0.04655493456129967,0.7038894293159828,1.2990156756675681,3.8925883767844143
5,NIV,91,49.5,0.003994073403724407,0.18289385777180187,0.8073211971064235,2.266405293535133
5,NIV,92,49.5,0.005726503731338378,0.0985092617278565,0.16697156147903944,1.586203542217826
5,NIV,93,49.5,0.002159619071356151,0.10946948760977676,0.5456559273724423,1.8045954879557227
5,NIV,94,49.5,0.00015599095579070898,0.03563215281102419,1.613242338874179,1.3727271486469643
5,NIV,95,49.5,3.5209891317263747e-06,0.003652532976051646,0.48188203742681396,1.4757263333638104
5,NIV,96,49.5,0.006516565260461107,0.23529743739117903,1.0548428169070443,2.0419045886988014
5,NIV,97,49.5,0.0015198986748889433,0.04708611239889759,0.15495653627326308,1.8563335796600569
5,NIV,98,49.5,0.0017871132734680816,0.12672376094587542,0.5374474601300648,1.9741743515021069
5,NIV,99,49.5,4.338055667133566e-05,0.013297300496694206,0.20236780786496883,1.447971687245531
5,OLS,0,49.5,-999.0,-999.0,0.24623003295506915,3.6391890881632474
5,OLS,1,49.5,-999.0,-999.0,0.29635959612449375,1.8553724077664278
5,OLS,2,49.5,-999.0,-999.0,0.7915924941703161,2.8867227531508104
5,OLS,3,49.5,-999.0,-999.0,0.3933348173976168,7.987987916463813
5,OLS,4,49.5,-999.0,-999.0,0.16986160398673833,3.022959716532671
5,OLS,5,49.5,-999.0,-999.0,1.5955096821826393,2.5897936925166207
5,OLS,6,49.5,-999.0,-999.0,1.533303893835693,4.290534735372547
5,OLS,7,49.5,-999.0,-999.0,1.086436262919263,3.4602174639292214
5,OLS,8,49.5,-999.0,-999.0,0.37504959741464183,3.2315565499130545
5,OLS,9,49.5,-999.0,-999.0,5.9630946991257305,13.10742827268783
5,OLS,10,49.5,-999.0,-999.0,0.6751189812480923,2.7889633476071163
5,OLS,11,49.5,-999.0,-999.0,0.36898263613865995,5.874152693998372
5,OLS,12,49.5,-999.0,-999.0,0.29143589236225836,6.763644312826564
5,OLS,13,49.5,-999.0,-999.0,0.25355775865038044,2.472962465669465
5,OLS,14,49.5,-999.0,-999.0,4.000128135217345,31.342621889610857
5,OLS,15,49.5,-999.0,-999.0,0.2687924559098216,4.347673113350955
5,OLS,16,49.5,-999.0,-999.0,7.1398559180377,3.6526208091437904
5,OLS,17,49.5,-999.0,-999.0,0.16944423632040478,2.078579964787116
5,OLS,18,49.5,-999.0,-999.0,2.606544423400742,6.947151614979906
5,OLS,19,49.5,-999.0,-999.0,3.026581997629588,3.1542293108470587
5,OLS,20,49.5,-999.0,-999.0,0.3018976774212287,13.979981687634611
5,OLS,21,49.5,-999.0,-999.0,1.7708370047388815,2.602682605572187
5,OLS,22,49.5,-999.0,-999.0,0.2322900789374771,4.255790603421318
5,OLS,23,49.5,-999.0,-999.0,1.58862237054544,5.235679855361548
5,OLS,24,49.5,-999.0,-999.0,0.36776233927272356,8.050372170914082
